"sep=	"
ShimmerLeft_Timestamp_Unix_CAL	ShimmerLeft_Accel_LN_X_CAL	ShimmerLeft_Accel_LN_Y_CAL	ShimmerLeft_Accel_LN_Z_CAL	ShimmerLeft_Accel_WR_X_CAL	ShimmerLeft_Accel_WR_Y_CAL	ShimmerLeft_Accel_WR_Z_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	
1562082856576.78	-1.31325301204819	-1.28915662650602	8.96385542168675	-0.598405885959534	-0.980993255671367	9.75107296137339	
1562082856586.76	-0.493975903614458	-0.698795180722892	9.06024096385542	-0.10790925812385	-0.470876762722256	9.8295524218271	
1562082856596.74	-0.072289156626506	-1.19277108433735	9.57831325301205	0.382587369711833	-0.716125076640098	10.1140404659718	
1562082856606.72	-0.108433734939759	-0.975903614457831	10.289156626506	0.529736358062538	-0.66707541385653	10.8105456774985	
1562082856616.7	-0.180722891566265	-0.662650602409639	10.2168674698795	0.519926425505825	-0.412017167381974	10.9478847332925	
1562082856626.68	-0.0481927710843373	-0.433734939759036	10.1084337349398	0.598405885959534	-0.196198651134273	10.9184549356223	
1562082856636.66	0.0481927710843373	-0.265060240963855	10.1566265060241	0.647455548743102	0.00980993255671367	10.859595340282	
1562082856646.64	-0.0240963855421687	0.168674698795181	10.0963855421687	0.794604537093807	0.500306560392397	10.8792152053955	
1562082856656.62	-0.301204819277108	-0.349397590361446	10.0240963855422	0.441446965052115	0.156958920907419	10.790925812385	
1562082856666.6	-0.421686746987952	-0.469879518072289	10.1204819277108	0.274678111587983	-0.029429797670141	10.8792152053955	
1562082856676.57	-0.469879518072289	-0.349397590361446	10.8915662650602	0.18638871857756	-0.0392397302268547	11.3010423053342	
1562082856686.55	-0.409638554216868	0.614457831325301	11.2048192771084	0.147148988350705	0.578786020846107	11.7130594727161	
1562082856696.53	-0.373493975903614	0.843373493975904	10.9638554216867	0.18638871857756	1.04966278356836	11.7621091354997	
1562082856706.51	-0.409638554216868	0.662650602409639	10.3855421686747	0.235438381361128	1.06928264868179	11.3010423053342	
1562082856716.49	-0.518072289156627	0.373493975903614	10.0602409638554	0.147148988350705	0.804414469650521	10.9871244635193	
1562082856726.47	-0.421686746987952	0.132530120481928	9.75903614457831	0.196198651134273	0.519926425505825	10.6241569589209	
1562082856736.45	-0.409638554216868	0.036144578313253	9.51807228915663	0.215818516247701	0.362967504598406	10.3592887798896	
1562082856746.43	-0.91566265060241	-0.144578313253012	9.42168674698795	-0.058859595340282	0.215818516247701	10.2121397915389	
1562082856756.41	-1.28915662650602	-0.265060240963855	9.48192771084337	-0.392397302268547	0.137339055793991	10.2023298589822	
1562082856766.39	-0.819277108433735	-0.397590361445783	9.80722891566265	-0.304107909258124	0.0392397302268547	10.3985285101165	
1562082856776.37	-0.0963855421686747	-0.602409638554217	10.2168674698795	0.156958920907419	-0.137339055793991	10.8497854077253	
1562082856786.35	0.746987951807229	-0.963855421686747	10.4698795180723	0.990803188228081	-0.431637032495402	11.1931330472103	
1562082856796.33	1.20481927710843	-1.36144578313253	10.433734939759	1.60882893930104	-0.863274064990803	11.2519926425506	
1562082856806.31	1.10843373493976	-1.51807228915663	10.144578313253	1.7952176578786	-1.04966278356836	11.0459840588596	
1562082856816.28	0.855421686746988	-1.72289156626506	10.3012048192771	1.65787860208461	-1.26548129981606	11.0165542611895	
1562082856826.29	0.626506024096386	-1.85542168674699	10.7469879518072	1.45187001839362	-1.4322501532802	11.2225628448804	
1562082856836.24	0.0602409638554217	-1.83132530120482	10.7951807228916	1.02023298589822	-1.49110974862048	11.4678111587983	
1562082856846.22	-0.686746987951807	-1.71084337349398	10.5060240963855	0.362967504598406	-1.40282035561006	11.3697118332311	
1562082856856.2	-1.10843373493976	-1.33734939759036	10.0120481927711	-0.137339055793991	-1.17719190680564	10.9871244635193	
1562082856866.18	-1.07228915662651	-0.879518072289157	9.39759036144578	-0.284488044144696	-0.745554874310239	10.5358675659105	
1562082856876.16	-0.879518072289157	-0.566265060240964	9.12048192771084	-0.264868179031269	-0.362967504598406	10.1336603310852	
1562082856886.14	-0.566265060240964	-0.228915662650602	9.3855421686747	-0.088289393010423	-0.10790925812385	10.1042305334151	
1562082856896.12	-0.192771084337349	0.265060240963855	10.1204819277108	0.196198651134273	0.304107909258124	10.4966278356836	
1562082856906.1	-0.265060240963855	0.0120481927710843	9.91566265060241	0.284488044144696	0.392397302268547	10.6732066217045	
1562082856916.08	-0.337349397590361	-0.0120481927710843	10.0120481927711	0.284488044144696	0.323727774371551	10.7026364193746	
1562082856926.06	-0.337349397590361	-0.036144578313253	10.0843373493976	0.29429797670141	0.264868179031269	10.722256284488	
1562082856936.04	-0.385542168674699	-0.036144578313253	10.0481927710843	0.304107909258124	0.304107909258124	10.7516860821582	
1562082856946.01	-0.457831325301205	-0.144578313253012	9.95180722891566	0.196198651134273	0.225628448804414	10.6830165542612	
1562082856955.99	-0.301204819277108	-0.0843373493975904	9.90361445783133	0.235438381361128	0.18638871857756	10.6732066217045	
1562082856965.97	-0.301204819277108	-0.0843373493975904	9.74698795180723	0.353157572041692	0.196198651134273	10.5947271612508	
1562082856975.95	-0.421686746987952	-0.0240963855421687	9.63855421686747	0.29429797670141	0.264868179031269	10.4573881054568	
1562082856985.93	-0.578313253012048	0.0	9.72289156626506	0.147148988350705	0.313917841814837	10.4377682403433	
1562082856995.91	-0.55421686746988	-0.0963855421686747	9.66265060240964	0.0784794604537094	0.274678111587983	10.4279583077866	
1562082857005.89	-0.578313253012048	-0.156626506024096	9.65060240963856	0.0686695278969957	0.176578786020846	10.3690987124464	
1562082857015.87	-0.493975903614458	-0.180722891566265	9.66265060240964	0.088289393010423	0.176578786020846	10.3396689147762	
1562082857025.85	-0.566265060240964	-0.481927710843373	9.7710843373494	0.0686695278969957	0.0196198651134273	10.4083384426732	
1562082857035.83	-0.578313253012048	-0.626506024096386	9.79518072289157	0.0784794604537094	-0.137339055793991	10.5064377682403	
1562082857045.81	-0.530120481927711	-0.843373493975904	9.80722891566265	0.0392397302268547	-0.333537706928265	10.5554874310239	
1562082857055.79	-0.530120481927711	-1.09638554216867	9.93975903614458	0.0392397302268547	-0.568976088289393	10.6633966891478	
1562082857065.77	-0.542168674698795	-1.1566265060241	9.98795180722892	0.0490496627835684	-0.745554874310239	10.722256284488	
1562082857075.74	-0.662650602409639	-1.0	9.86746987951807	0.00980993255671367	-0.745554874310239	10.8007357449418	
1562082857085.72	-0.795180722891566	-0.843373493975904	9.69879518072289	-0.0392397302268547	-0.608215818516248	10.6143470263642	
1562082857095.7	-0.867469879518072	-0.807228915662651	9.6144578313253	-0.0980993255671367	-0.519926425505825	10.4377682403433	
1562082857105.68	-0.939759036144578	-0.698795180722892	9.74698795180723	-0.235438381361128	-0.431637032495402	10.3887185775598	
1562082857115.66	-0.879518072289157	-0.63855421686747	9.79518072289157	-0.196198651134273	-0.323727774371551	10.4868179031269	
1562082857125.64	-0.927710843373494	-0.710843373493976	9.71084337349398	-0.206008583690987	-0.323727774371551	10.5162477007971	
1562082857135.62	-0.975903614457831	-0.807228915662651	9.72289156626506	-0.206008583690987	-0.402207234825261	10.4279583077866	
1562082857145.63	-1.26506024096386	-0.855421686746988	9.83132530120482	-0.392397302268547	-0.421827099938688	10.5260576333538	
1562082857155.58	-1.50602409638554	-1.14457831325301	8.42168674698795	-0.725935009196812	-0.539546290619252	10.3494788473329	
1562082857165.56	-0.168674698795181	-0.228915662650602	10.9036144578313	-0.245248313917842	-0.235438381361128	10.5456774984672	
1562082857175.54	-1.33734939759036	-0.433734939759036	9.97590361445783	-0.0686695278969957	-0.058859595340282	11.0557939914163	
1562082857185.52	-1.32530120481928	-0.397590361445783	10.0240963855422	-0.627835683629675	-0.0980993255671367	10.790925812385	
1562082857195.5	-0.939759036144578	-0.301204819277108	10.0722891566265	-0.274678111587983	0.058859595340282	11.0852237890865	
1562082857205.47	-0.951807228915663	-0.457831325301205	9.63855421686747	-0.431637032495402	-0.088289393010423	10.3004291845494	
1562082857215.45	-0.144578313253012	-0.168674698795181	11.5180722891566	0.333537706928265	0.0980993255671367	11.6345800122624	
1562082857225.43	-1.33734939759036	-0.63855421686747	9.6144578313253	-0.10790925812385	-0.117719190680564	11.1833231146536	
1562082857235.41	-0.91566265060241	-0.397590361445783	10.1686746987952	-0.402207234825261	-0.147148988350705	10.8203556100552	
1562082857245.39	-0.27710843373494	-0.228915662650602	9.9277108433735	-0.137339055793991	-0.0490496627835684	10.859595340282	
1562082857255.37	-0.337349397590361	-0.144578313253012	10.1204819277108	0.18638871857756	0.088289393010423	10.7124463519313	
1562082857265.35	-0.566265060240964	-0.373493975903614	10.1927710843374	0.206008583690987	0.0686695278969957	10.9184549356223	
1562082857275.33	-0.867469879518072	-0.662650602409639	9.97590361445783	0.029429797670141	-0.088289393010423	10.8890251379522	
1562082857285.31	-1.13253012048193	-0.566265060240964	9.68674698795181	-0.235438381361128	-0.196198651134273	10.5554874310239	
1562082857295.29	-1.18072289156627	-0.626506024096386	9.63855421686747	-0.461066830165543	-0.225628448804414	10.4573881054568	
1562082857305.27	-1.19277108433735	-0.469879518072289	9.72289156626506	-0.519926425505825	-0.166768853464132	10.4181483752299	
1562082857315.25	-1.28915662650602	-0.469879518072289	9.7710843373494	-0.608215818516248	-0.147148988350705	10.4770079705702	
1562082857325.23	-1.42168674698795	-0.55421686746988	9.65060240963856	-0.716125076640098	-0.196198651134273	10.4377682403433	
1562082857335.21	-1.48192771084337	-0.590361445783133	9.49397590361446	-0.765174739423666	-0.225628448804414	10.3102391171061	
1562082857345.18	-1.51807228915663	-0.530120481927711	9.53012048192771	-0.824034334763948	-0.176578786020846	10.2611894543225	
1562082857355.16	-1.59036144578313	-0.373493975903614	9.62650602409639	-0.88289393010423	-0.0784794604537094	10.3102391171061	
1562082857365.14	-1.6144578313253	-0.216867469879518	9.72289156626506	-0.922133660331085	0.0686695278969957	10.3690987124464	
1562082857375.12	-1.46987951807229	-0.072289156626506	9.68674698795181	-0.843654199877376	0.176578786020846	10.4083384426732	
1562082857385.1	-1.06024096385542	0.168674698795181	9.97590361445783	-0.529736358062538	0.37277743715512	10.5554874310239	
1562082857395.08	-0.590361445783133	0.253012048192771	10.144578313253	-0.117719190680564	0.510116492949111	10.8399754751686	
1562082857405.06	-0.518072289156627	0.108433734939759	10.1204819277108	0.029429797670141	0.470876762722256	10.859595340282	
1562082857415.04	-0.373493975903614	-0.0963855421686747	10.5542168674699	0.147148988350705	0.274678111587983	11.1440833844267	
1562082857425.02	-0.36144578313253	-0.144578313253012	10.6626506024096	0.235438381361128	0.196198651134273	11.3304721030043	
1562082857435.0	-0.409638554216868	-0.204819277108434	10.7228915662651	0.215818516247701	0.147148988350705	11.4187614960147	
1562082857444.98	-0.518072289156627	-0.216867469879518	10.6746987951807	0.147148988350705	0.127529123237278	11.4678111587983	
1562082857454.96	-0.578313253012048	-0.204819277108434	10.5301204819277	0.0686695278969957	0.127529123237278	11.408951563458	
1562082857464.97	-0.626506024096386	-0.204819277108434	10.3975903614458	0.058859595340282	0.117719190680564	11.2519926425506	
1562082857474.91	-0.530120481927711	-0.204819277108434	10.2168674698795	0.058859595340282	0.117719190680564	11.0459840588596	
1562082857484.89	-0.578313253012048	-0.265060240963855	10.0843373493976	0.0980993255671367	0.0392397302268547	10.8988350705089	
1562082857494.87	-0.72289156626506	-0.325301204819277	9.9277108433735	0.0196198651134273	0.00980993255671367	10.722256284488	
1562082857504.85	-0.807228915662651	-0.433734939759036	9.83132530120482	-0.088289393010423	-0.0490496627835684	10.6143470263642	
1562082857514.83	-0.795180722891566	-0.506024096385542	9.80722891566265	-0.088289393010423	-0.0784794604537094	10.5456774984672	
1562082857524.81	-0.746987951807229	-0.530120481927711	9.81927710843374	-0.0980993255671367	-0.166768853464132	10.5554874310239	
1562082857534.79	-0.771084337349398	-0.578313253012048	9.81927710843374	-0.058859595340282	-0.176578786020846	10.5358675659105	
1562082857544.77	-0.759036144578313	-0.578313253012048	9.87951807228916	-0.0784794604537094	-0.196198651134273	10.6045370938075	
1562082857554.75	-0.746987951807229	-0.590361445783133	9.95180722891566	-0.0686695278969957	-0.215818516247701	10.6732066217045	
1562082857564.73	-0.746987951807229	-0.55421686746988	10.0602409638554	-0.088289393010423	-0.196198651134273	10.7811158798283	
1562082857574.71	-0.686746987951807	-0.55421686746988	10.1204819277108	-0.0392397302268547	-0.18638871857756	10.8890251379522	
1562082857584.69	-0.746987951807229	-0.55421686746988	10.1325301204819	-0.029429797670141	-0.18638871857756	10.9086450030656	
1562082857594.67	-0.819277108433735	-0.518072289156627	10.1084337349398	-0.088289393010423	-0.147148988350705	10.8890251379522	
1562082857604.64	-0.879518072289157	-0.469879518072289	10.0602409638554	-0.166768853464132	-0.127529123237278	10.8497854077253	
1562082857614.62	-0.855421686746988	-0.433734939759036	10.0120481927711	-0.18638871857756	-0.088289393010423	10.7811158798283	
1562082857624.6	-0.891566265060241	-0.397590361445783	9.93975903614458	-0.18638871857756	-0.088289393010423	10.7713059472716	
1562082857634.58	-0.795180722891566	-0.409638554216868	10.0361445783133	-0.10790925812385	-0.0490496627835684	10.7516860821582	
1562082857644.56	-0.783132530120482	-0.493975903614458	10.1927710843374	-0.0686695278969957	-0.088289393010423	10.8890251379522	
1562082857654.54	-0.807228915662651	-0.433734939759036	10.3132530120482	-0.088289393010423	-0.10790925812385	11.0165542611895	
1562082857664.52	-0.710843373493976	-0.36144578313253	10.3012048192771	-0.0784794604537094	-0.117719190680564	11.0459840588596	
1562082857674.5	-0.506024096385542	-0.397590361445783	10.144578313253	-0.00980993255671367	-0.058859595340282	11.0263641937462	
1562082857684.48	0.771084337349398	-1.07228915662651	9.51807228915663	0.706315144083384	-0.392397302268547	10.6830165542612	
1562082857694.46	0.0602409638554217	-1.21686746987952	9.24096385542169	1.01042305334151	-0.735744941753525	10.2611894543225	
1562082857704.44	-0.91566265060241	-1.13253012048193	9.40963855421687	0.304107909258124	-0.892703862660944	10.1729000613121	
1562082857714.42	-1.55421686746988	-0.771084337349398	9.69879518072289	-0.451256897608829	-0.676885346413243	10.3004291845494	
1562082857724.4	-1.60240963855422	-0.421686746987952	9.90361445783133	-0.833844267320662	-0.313917841814837	10.5162477007971	
1562082857734.38	-1.27710843373494	-0.216867469879518	9.89156626506024	-0.755364806866953	-0.0490496627835684	10.5652973635806	
1562082857744.35	-0.891566265060241	-0.216867469879518	10.0	-0.48068669527897	0.058859595340282	10.6143470263642	
1562082857754.33	-0.602409638554217	-0.120481927710843	10.1807228915663	-0.156958920907419	0.156958920907419	10.8301655426119	
1562082857764.31	-0.63855421686747	-0.0240963855421687	10.1686746987952	-0.0392397302268547	0.196198651134273	10.8694052728388	
1562082857774.29	-0.867469879518072	-0.180722891566265	10.1325301204819	-0.0686695278969957	0.176578786020846	10.8399754751686	
1562082857784.3	-1.24096385542169	-0.409638554216868	10.0602409638554	-0.323727774371551	0.0490496627835684	10.8105456774985	
1562082857794.25	-1.07228915662651	-0.421686746987952	10.1084337349398	-0.490496627835684	-0.0490496627835684	10.8203556100552	
1562082857804.23	-0.759036144578313	-0.265060240963855	10.2409638554217	-0.29429797670141	0.00980993255671367	10.9086450030656	
1562082857814.21	-0.771084337349398	-0.120481927710843	10.2650602409639	-0.10790925812385	0.10790925812385	10.9871244635193	
1562082857824.19	-0.927710843373494	-0.156626506024096	10.1204819277108	-0.18638871857756	0.156958920907419	10.9380748007357	
1562082857834.17	-0.987951807228916	-0.27710843373494	10.0120481927711	-0.255058246474555	0.137339055793991	10.8105456774985	
1562082857844.15	-0.975903614457831	-0.385542168674699	9.90361445783133	-0.29429797670141	0.0686695278969957	10.7418761496015	
1562082857854.13	-1.04819277108434	-0.590361445783133	9.75903614457831	-0.333537706928265	-0.0784794604537094	10.5947271612508	
1562082857864.11	-1.25301204819277	-0.614457831325301	9.69879518072289	-0.392397302268547	-0.235438381361128	10.4966278356836	
1562082857874.08	-1.07228915662651	-0.469879518072289	9.74698795180723	-0.519926425505825	-0.196198651134273	10.4966278356836	
1562082857884.06	-0.855421686746988	-0.385542168674699	9.80722891566265	-0.274678111587983	-0.10790925812385	10.5260576333538	
1562082857894.04	-0.975903614457831	-0.421686746987952	9.7710843373494	-0.274678111587983	-0.058859595340282	10.4671980380135	
1562082857904.02	-0.963855421686747	-0.518072289156627	9.56626506024096	-0.284488044144696	-0.10790925812385	10.4083384426732	
1562082857914.0	-0.903614457831325	-0.650602409638554	9.57831325301205	-0.255058246474555	-0.166768853464132	10.3592887798896	
1562082857923.98	-0.578313253012048	-0.686746987951807	9.51807228915663	-0.137339055793991	-0.264868179031269	10.3200490496628	
1562082857933.96	-0.445783132530121	-0.759036144578313	9.8433734939759	0.058859595340282	-0.362967504598406	10.4181483752299	
1562082857943.94	-0.457831325301205	-0.674698795180723	10.0240963855422	0.176578786020846	-0.37277743715512	10.6830165542612	
1562082857953.92	-0.373493975903614	-0.602409638554217	10.0361445783133	0.206008583690987	-0.313917841814837	10.790925812385	
1562082857963.9	-0.469879518072289	-0.325301204819277	10.1807228915663	0.18638871857756	-0.166768853464132	10.8497854077253	
1562082857973.88	-0.578313253012048	-0.457831325301205	10.4819277108434	0.274678111587983	-0.0980993255671367	11.1048436541999	
1562082857983.86	-0.530120481927711	-0.240963855421687	10.3493975903614	0.343347639484979	0.0686695278969957	11.4678111587983	
1562082857993.84	-0.542168674698795	0.132530120481928	9.83132530120482	0.284488044144696	0.362967504598406	10.7124463519313	
1562082858003.81	-0.879518072289157	0.132530120481928	9.93975903614458	-0.029429797670141	0.451256897608829	10.6732066217045	
1562082858013.79	-1.02409638554217	-0.204819277108434	10.0963855421687	-0.235438381361128	0.225628448804414	10.7713059472716	
1562082858023.77	-1.09638554216867	-0.421686746987952	10.3253012048193	-0.392397302268547	0.0196198651134273	11.0557939914163	
1562082858033.75	-1.45783132530121	-0.843373493975904	10.421686746988	-0.794604537093807	-0.29429797670141	11.2127529123237	
1562082858043.73	-0.91566265060241	-0.0481927710843373	9.98795180722892	-0.421827099938688	0.0784794604537094	10.8694052728388	
1562082858053.71	-1.13253012048193	0.156626506024096	9.36144578313253	-0.451256897608829	0.37277743715512	10.2906192519926	
1562082858063.69	-0.927710843373494	-0.072289156626506	9.10843373493976	-0.284488044144696	0.274678111587983	10.0061312078479	
1562082858073.67	-0.91566265060241	-0.265060240963855	9.04819277108434	-0.206008583690987	0.0980993255671367	9.87860208461067	
1562082858083.65	-1.01204819277108	-0.349397590361446	9.16867469879518	-0.362967504598406	0.0196198651134273	9.88841201716738	
1562082858093.63	-1.6144578313253	-0.493975903614458	10.1084337349398	-0.686695278969957	-0.0784794604537094	10.5064377682403	
1562082858103.64	-2.01204819277108	-1.19277108433735	11.9036144578313	-1.20662170447578	-0.578786020846107	12.2133660331085	
1562082858113.59	-0.795180722891566	-1.57831325301205	11.4578313253012	-0.510116492949111	-1.03985285101165	12.4291845493562	
