259,771,-577,1560968055214,1245
259,771,-577,1560968055222,1245
287,755,-596,1560968055252,1246
287,755,-596,1560968055253,1246
340,723,-564,1560968055254,1247
340,723,-564,1560968055254,1247
394,679,-557,1560968055256,1248
394,679,-557,1560968055257,1248
431,636,-562,1560968055258,1249
431,636,-562,1560968055259,1249
456,627,-570,1560968055259,1250
456,627,-570,1560968055267,1250
444,688,-576,1560968055269,1251
444,688,-576,1560968055270,1251
463,743,-621,1560968055271,1252
463,743,-621,1560968055272,1252
593,702,-660,1560968055273,1253
593,702,-660,1560968055274,1253
593,702,-660,1560968055275,1254
593,702,-660,1560968055275,1254
139,526,-508,1560968055276,1255
139,526,-508,1560968055277,1255
335,553,-660,1560968055278,1256
335,553,-660,1560968055279,1256
446,542,-625,1560968055280,1257
446,542,-625,1560968055281,1257
495,547,-593,1560968055281,1258
495,547,-593,1560968055289,1258
556,527,-605,1560968055290,1259
556,527,-605,1560968055291,1259
600,499,-600,1560968055292,1260
600,499,-600,1560968055295,1260
647,481,-585,1560968055296,1261
647,481,-585,1560968055298,1261
668,465,-578,1560968055299,1262
668,465,-578,1560968055299,1262
689,435,-573,1560968055302,1263
689,435,-573,1560968055303,1263
688,416,-602,1560968055306,1264
688,416,-602,1560968055308,1264
704,371,-592,1560968055315,1265
704,371,-592,1560968055321,1265
727,337,-560,1560968055328,1266
727,337,-560,1560968055330,1266
759,307,-548,1560968055336,1267
759,307,-548,1560968055338,1267
795,280,-554,1560968055346,1268
795,280,-554,1560968055349,1268
816,263,-551,1560968055355,1269
816,263,-551,1560968055359,1269
823,239,-544,1560968055366,1270
823,239,-544,1560968055370,1270
823,239,-544,1560968055376,1271
823,239,-544,1560968055399,1271
828,206,-559,1560968055412,1272
828,206,-559,1560968055417,1272
831,183,-564,1560968055420,1273
831,183,-564,1560968055422,1273
824,163,-535,1560968055423,1274
824,163,-535,1560968055424,1274
854,147,-516,1560968055426,1275
854,147,-516,1560968055430,1275
872,142,-513,1560968055443,1276
872,142,-513,1560968055445,1276
908,166,-525,1560968055447,1277
908,166,-525,1560968055448,1277
892,116,-529,1560968055449,1278
892,116,-529,1560968055449,1278
832,88,-535,1560968055454,1279
832,88,-535,1560968055457,1279
815,97,-508,1560968055465,1280
815,97,-508,1560968055469,1280
822,107,-525,1560968055499,1281
822,107,-525,1560968055507,1281
833,118,-532,1560968055509,1282
833,118,-532,1560968055511,1282
807,60,-520,1560968055512,1283
807,60,-520,1560968055512,1283
835,95,-534,1560968055513,1284
835,95,-534,1560968055513,1284
846,112,-552,1560968055515,1285
846,112,-552,1560968055518,1285
831,99,-556,1560968055525,1286
831,99,-556,1560968055528,1286
831,99,-556,1560968055536,1287
831,99,-556,1560968055540,1287
819,96,-561,1560968055544,1288
819,96,-561,1560968055549,1288
807,92,-557,1560968055554,1289
807,92,-557,1560968055559,1289
718,104,-544,1560968055564,1290
718,104,-544,1560968055568,1290
728,120,-562,1560968055575,1291
728,120,-562,1560968055580,1291
865,-36,-553,1560968055584,1292
865,-36,-553,1560968055592,1292
908,-41,-546,1560968055595,1293
908,-41,-546,1560968055600,1293
943,-1,-545,1560968055604,1294
943,-1,-545,1560968055616,1294
951,-33,-570,1560968055620,1295
951,-33,-570,1560968055622,1295
913,3,-602,1560968055627,1296
913,3,-602,1560968055629,1296
856,-16,-565,1560968055635,1297
856,-16,-565,1560968055638,1297
856,-48,-530,1560968055649,1298
856,-48,-530,1560968055656,1298
879,-50,-548,1560968055658,1299
879,-50,-548,1560968055660,1299
881,-57,-552,1560968055670,1300
881,-57,-552,1560968055676,1300
864,-59,-551,1560968055678,1301
864,-59,-551,1560968055681,1301
807,-53,-543,1560968055685,1302
807,-53,-543,1560968055687,1302
807,-53,-543,1560968055696,1303
807,-53,-543,1560968055700,1303
803,-64,-545,1560968055716,1304
803,-64,-545,1560968055719,1304
803,-84,-552,1560968055722,1305
803,-84,-552,1560968055724,1305
801,-93,-556,1560968055726,1306
801,-93,-556,1560968055730,1306
4,-1073,-351,1560968056868,1404
4,-1073,-351,1560968056879,1404
4,-1050,-349,1560968056891,1406
4,-1050,-349,1560968056895,1406
60,-951,-402,1560968056901,1408
60,-951,-402,1560968056903,1408
-8,-860,-385,1560968056905,1409
-8,-860,-385,1560968056907,1409
46,-921,-433,1560968056915,1411
46,-921,-433,1560968056917,1411
96,-951,-444,1560968056918,1412
96,-951,-444,1560968056919,1412
8,-937,-413,1560968056921,1413
8,-937,-413,1560968056922,1413
7,-922,-397,1560968056929,1414
7,-922,-397,1560968056930,1414
7,-922,-397,1560968056931,1415
7,-922,-397,1560968056931,1415
32,-954,-399,1560968056932,1416
32,-954,-399,1560968056932,1416
