-952,487,-417,1,1562957242946
-916,476,-404,2,1562957242969
-897,508,-416,3,1562957242975
-889,548,-385,4,1562957242980
-889,576,-373,5,1562957242984
-912,607,-397,6,1562957242991
-945,604,-420,7,1562957243000
-945,583,-468,8,1562957243013
-945,583,-468,9,1562957243039
-937,572,-496,10,1562957243045
-930,561,-493,11,1562957243050
-959,563,-484,12,1562957243055
-989,590,-473,13,1562957243062
-1004,608,-482,14,1562957243078
-975,608,-520,15,1562957243084
-941,569,-544,16,1562957243089
-925,535,-559,17,1562957243100
-906,511,-570,18,1562957243110
-879,481,-591,19,1562957243119
-824,447,-612,20,1562957243129
-791,416,-636,21,1562957243145
-791,416,-636,22,1562957243151
-749,372,-632,23,1562957243159
-713,331,-608,24,1562957243169
-676,287,-594,25,1562957243179
-652,248,-576,26,1562957243189
-633,217,-554,27,1562957243201
-600,191,-549,28,1562957243209
-593,190,-533,29,1562957243219
-589,204,-527,30,1562957243229
-654,228,-554,31,1562957243239
-740,248,-570,32,1562957243249
-772,252,-561,33,1562957243259
-761,211,-562,34,1562957243269
-761,211,-562,35,1562957243279
-724,159,-546,36,1562957243289
-697,110,-521,37,1562957243299
-687,97,-520,38,1562957243309
-690,89,-492,39,1562957243326
-697,76,-450,40,1562957243331
-698,72,-424,41,1562957243339
-672,73,-408,42,1562957243351
-644,70,-385,43,1562957243359
-650,81,-351,44,1562957243369
-649,80,-346,45,1562957243380
-641,71,-353,46,1562957243389
-650,84,-336,47,1562957243399
-676,96,-336,48,1562957243409
-676,96,-336,49,1562957243422
-680,96,-322,50,1562957243429
-642,76,-308,51,1562957243440
-604,46,-321,52,1562957243449
-608,27,-333,53,1562957243459
-596,9,-324,54,1562957243469
-577,-31,-322,55,1562957243479
-535,-61,-312,56,1562957243489
-520,-114,-333,57,1562957243499
-513,-162,-360,58,1562957243509
-485,-217,-392,59,1562957243519
-504,-264,-452,60,1562957243558
-538,-298,-517,61,1562957243562
-538,-298,-517,62,1562957243565
-596,-319,-582,63,1562957243566
-674,-329,-641,64,1562957243569
-728,-328,-658,65,1562957243579
-728,-301,-714,66,1562957243589
-757,-244,-744,67,1562957243599
-753,-232,-765,68,1562957243610
-752,-228,-778,69,1562957243620
-721,-201,-788,70,1562957243629
-733,-153,-767,71,1562957243639
-676,-180,-736,72,1562957243649
-684,-256,-767,73,1562957243659
-743,-313,-868,74,1562957243670
-743,-313,-868,75,1562957243679
-753,-344,-964,76,1562957243690
-705,-360,-976,77,1562957243699
-705,-369,-976,78,1562957243709
-629,-391,-948,79,1562957243723
-537,-365,-905,80,1562957243736
-488,-313,-861,81,1562957243740
-482,-280,-837,82,1562957243749
-466,-248,-832,83,1562957243762
-449,-208,-823,84,1562957243789
-417,-173,-790,85,1562957243818
-397,-124,-760,86,1562957243823
-372,-82,-756,87,1562957243825
-372,-82,-756,88,1562957243827
-330,-57,-757,89,1562957243831
-280,-50,-772,90,1562957243837
-244,-77,-813,91,1562957243841
-228,-114,-877,92,1562957243865
-241,-148,-953,93,1562957243871
-313,-161,-996,94,1562957243877
-280,-80,-1065,97,1562957243899
-261,-40,-1039,98,1562957243909
-212,-16,-985,99,1562957243919
-196,14,-960,100,1562957243929
-196,14,-960,101,1562957243967
-191,31,-922,102,1562957243971
-165,48,-893,103,1562957243979
-173,56,-897,104,1562957243980
-196,65,-881,105,1562957243985
-221,67,-909,106,1562957243993
-216,68,-951,107,1562957243999
-233,71,-911,108,1562957244009
-191,57,-909,109,1562957244025
-189,43,-978,110,1562957244031
-176,32,-1040,111,1562957244041
-133,11,-962,112,1562957244049
-73,23,-996,113,1562957244060
-73,23,-996,114,1562957244069
-64,71,-1032,115,1562957244079
-96,134,-1056,116,1562957244091
-73,184,-1001,117,1562957244099
-23,225,-936,118,1562957244109
-119,204,-932,119,1562957244119
-153,198,-909,120,1562957244129
-176,188,-898,121,1562957244144
-199,188,-887,122,1562957244151
-212,195,-872,123,1562957244164
-253,220,-844,124,1562957244169
-288,247,-820,125,1562957244179
-276,232,-905,126,1562957244189
-276,232,-905,127,1562957244202
-314,302,-951,128,1562957244210
-349,348,-921,129,1562957244222
-269,320,-937,130,1562957244231
-226,331,-961,131,1562957244245
-193,361,-951,132,1562957244250
-229,396,-941,133,1562957244259
-221,407,-943,134,1562957244269
-185,295,-901,135,1562957244282
-82,-400,-888,136,1562957244289
-433,-4,-808,137,1562957244300
-177,339,-692,138,1562957244309
-132,487,-656,139,1562957244339
-63,432,-673,140,1562957244342
-63,432,-673,141,1562957244344
-125,412,-685,142,1562957244352
-260,401,-738,143,1562957244359
-336,432,-747,144,1562957244372
-455,416,-795,145,1562957244379
-447,328,-820,146,1562957244389
-415,515,-903,147,1562957244399
-368,559,-953,148,1562957244409
-305,496,-924,149,1562957244420
-249,312,-872,150,1562957244429
-159,199,-853,151,1562957244439
54,-714,-818,153,1562957244459
54,-714,-818,154,1562957244469
-164,-64,-922,155,1562957244497
-93,151,-808,156,1562957244500
-265,-57,-13,157,1562957244504
-16,-71,-765,159,1562957244521
216,79,-1576,160,1562957244529
-149,481,-562,161,1562957244539
-799,111,56,162,1562957244549
-296,-8,600,163,1562957244559
-290,422,975,164,1562957244569
-148,305,328,165,1562957244581
-202,300,-729,166,1562957244589
-202,300,-729,167,1562957244600
-240,188,-824,168,1562957244610
-200,131,-404,169,1562957244620
24,180,-487,170,1562957244630
-15,230,-832,171,1562957244641
-76,248,-873,172,1562957244651
-89,233,-880,173,1562957244660
-52,41,-857,174,1562957244670
-49,-25,-860,175,1562957244680
-55,-16,-858,176,1562957244690
-57,-17,-864,177,1562957244699
-64,-25,-861,178,1562957244709
-55,-24,-857,179,1562957244720
-55,-24,-857,180,1562957244749
-47,-29,-861,181,1562957244758
-49,-42,-860,182,1562957244766
-49,-28,-862,183,1562957244769
-49,-26,-861,184,1562957244772
-45,-32,-858,185,1562957244784
-56,-34,-845,186,1562957244791
-49,-29,-858,187,1562957244800
-42,-23,-855,188,1562957244809
-40,-15,-857,189,1562957244819
-40,-25,-863,190,1562957244829
-48,-29,-857,191,1562957244842
-45,-26,-857,192,1562957244849
-45,-26,-857,193,1562957244862
-56,-24,-861,194,1562957244872
-49,-24,-848,195,1562957244880
-52,-24,-849,196,1562957244890
-52,-20,-840,197,1562957244899
-49,-23,-850,198,1562957244910
-50,-26,-856,199,1562957244920
-49,-25,-866,200,1562957244932
-53,-28,-852,201,1562957244948
-49,-23,-852,202,1562957244958
-55,-16,-861,203,1562957244974
-49,-25,-864,204,1562957244977
-47,-25,-863,205,1562957244981
-48,-24,-864,206,1562957244990
-48,-24,-864,207,1562957244999
-49,-20,-857,208,1562957245009
-52,-26,-857,209,1562957245023
-53,-18,-857,210,1562957245032
-57,-28,-855,211,1562957245039
-49,-23,-865,212,1562957245050
-49,-25,-855,213,1562957245059
-52,-26,-861,214,1562957245069
-50,-29,-855,215,1562957245079
-48,-29,-852,216,1562957245089
-52,-21,-839,217,1562957245099
-50,-21,-857,218,1562957245109
14,297,-885,219,1562957245119
14,297,-885,220,1562957245129
263,888,-866,221,1562957245139
132,231,-841,222,1562957245149
33,-177,-846,223,1562957245162
30,-313,-817,224,1562957245169
35,-255,-757,225,1562957245179
-80,-205,-832,226,1562957245191
-121,-8,-853,229,1562957245219
-24,-185,-855,230,1562957245229
-61,-200,-845,231,1562957245240
-34,-121,-854,232,1562957245249
-34,-121,-854,233,1562957245259
-8,-42,-863,234,1562957245269
-4,-23,-897,235,1562957245279
-24,-48,-861,236,1562957245289
-76,-2,-834,237,1562957245299
-98,-143,-845,238,1562957245309
-109,-89,-852,239,1562957245319
-113,-74,-848,240,1562957245329
-101,-79,-857,241,1562957245339
-80,-45,-853,242,1562957245351
-52,-45,-836,243,1562957245359
-41,-68,-850,244,1562957245369
33,-113,-868,245,1562957245379
33,-113,-868,246,1562957245391
49,-189,-869,247,1562957245399
91,-281,-856,248,1562957245410
78,-152,-871,249,1562957245420
-48,192,-847,250,1562957245430
-68,183,-836,251,1562957245568
-45,135,-846,252,1562957245574
-44,60,-848,253,1562957245576
-65,67,-864,254,1562957245578
-141,131,-836,255,1562957245581
-169,136,-839,256,1562957245583
-164,97,-874,257,1562957245585
-156,39,-852,258,1562957245587
-156,39,-852,259,1562957245594
-8,-9,-855,260,1562957245597
-167,91,-850,261,1562957245599
-248,120,-844,262,1562957245601
-216,62,-861,263,1562957245606
-215,8,-893,264,1562957245609
-199,14,-904,265,1562957245611
-68,24,-887,266,1562957245613
-98,-28,-874,267,1562957245615
-10,-39,-921,268,1562957245625
-228,135,-817,269,1562957245630
-253,231,-872,270,1562957245634
-330,134,-850,271,1562957245640
-308,-15,-880,272,1562957245651
-308,-15,-880,273,1562957245661
-264,-8,-808,274,1562957245671
-141,9,-840,275,1562957245681
-302,68,-836,276,1562957245692
-424,48,-820,277,1562957245700
-317,86,-818,278,1562957245711
-385,39,-809,279,1562957245723
-365,24,-804,280,1562957245729
-377,30,-825,281,1562957245739
-365,-2,-840,282,1562957245749
-354,46,-815,283,1562957245761
-381,22,-799,284,1562957245769
-385,-16,-785,285,1562957245779
-385,-16,-785,286,1562957245789
-362,-25,-769,287,1562957245803
-372,-17,-765,288,1562957245810
-397,35,-850,289,1562957245819
-468,80,-893,290,1562957245829
-528,24,-912,291,1562957245839
-553,11,-848,292,1562957245849
-567,6,-765,293,1562957245859
-544,3,-741,294,1562957245869
-525,-12,-680,295,1562957245880
-516,73,-653,296,1562957245890
-552,84,-669,297,1562957245899
-525,56,-724,298,1562957245909
-525,56,-724,299,1562957245919
-496,123,-696,300,1562957245929
-669,390,-752,301,1562957245939
-672,115,-733,302,1562957245949
-623,38,-631,303,1562957245960
-631,103,-580,304,1562957245969
-612,95,-548,305,1562957245981
-586,-13,-528,306,1562957246008
-633,-25,-633,308,1562957246017
-692,35,-680,309,1562957246031
-708,39,-674,310,1562957246040
-738,51,-680,311,1562957246044
-738,51,-680,312,1562957246049
-761,-4,-704,313,1562957246059
-725,-23,-687,314,1562957246069
-708,-24,-730,315,1562957246079
-701,8,-733,316,1562957246094
-727,46,-748,317,1562957246100
-751,57,-744,318,1562957246112
-749,57,-745,319,1562957246119
-744,70,-753,320,1562957246129
-728,67,-777,321,1562957246139
-698,124,-765,322,1562957246149
-673,153,-701,323,1562957246159
-647,131,-682,324,1562957246171
-647,131,-682,325,1562957246179
-628,103,-698,326,1562957246190
-637,63,-705,327,1562957246201
-656,49,-696,328,1562957246211
-657,78,-657,329,1562957246239
-648,80,-682,330,1562957246242
-633,76,-644,331,1562957246245
-633,36,-625,332,1562957246249
-625,-18,-609,333,1562957246260
-616,-23,-653,334,1562957246284
-642,-33,-642,335,1562957246287
-647,-40,-624,336,1562957246292
-624,-36,-632,337,1562957246299
-624,-49,-673,338,1562957246309
-624,-49,-673,339,1562957246319
-661,-66,-653,340,1562957246329
-660,-45,-637,341,1562957246339
-649,-21,-617,342,1562957246349
-628,-29,-608,343,1562957246359
-602,-20,-644,344,1562957246369
-592,-48,-633,345,1562957246381
-580,-81,-676,360,1562957246539
-656,28,-736,361,1562957246546
-588,27,-840,363,1562957246564
-577,209,-679,364,1562957246570
-577,209,-679,365,1562957246580
-445,-80,-753,368,1562957246631
-466,-95,-762,369,1562957246634
-466,-32,-760,370,1562957246637
-466,-28,-770,371,1562957246642
-463,-23,-816,372,1562957246649
-449,-8,-825,373,1562957246659
-437,23,-817,374,1562957246669
-426,40,-825,375,1562957246683
-420,51,-866,376,1562957246690
-416,57,-834,377,1562957246699
-413,92,-781,378,1562957246709
-413,92,-781,379,1562957246719
-413,89,-831,380,1562957246729
-377,87,-857,381,1562957246741
-357,83,-864,382,1562957246749
-362,96,-840,383,1562957246759
-354,105,-845,384,1562957246770
-346,96,-857,385,1562957246779
-359,120,-852,386,1562957246790
-404,163,-791,387,1562957246801
-289,127,-960,388,1562957246809
-296,120,-863,389,1562957246819
-183,151,-817,390,1562957246829
-220,96,-789,391,1562957246839
-220,96,-789,392,1562957246849
-277,124,-719,393,1562957246863
-272,184,-761,394,1562957246876
-386,232,-689,395,1562957246881
-177,211,-932,396,1562957246896
-265,96,-809,397,1562957246904
-268,184,-756,398,1562957246909
-249,195,-855,399,1562957246920
-218,163,-872,400,1562957246933
-244,120,-802,401,1562957246941
-274,142,-784,402,1562957246949
-272,139,-848,403,1562957246961
-279,108,-848,404,1562957246973
-279,108,-848,405,1562957246979
-293,100,-817,406,1562957246991
-298,103,-817,407,1562957246999
-288,103,-813,408,1562957247009
-282,107,-816,409,1562957247023
-272,94,-809,410,1562957247029
-273,78,-823,411,1562957247039
-282,65,-823,412,1562957247049
-301,75,-834,413,1562957247059
-289,67,-857,414,1562957247069
-292,217,-909,415,1562957247079
-240,142,-868,416,1562957247089
-324,-32,-853,417,1562957247099
-324,-32,-853,418,1562957247109
-333,-25,-873,419,1562957247119
-306,38,-893,420,1562957247130
-253,16,-864,421,1562957247145
-234,6,-865,422,1562957247169
-189,-17,-874,423,1562957247172
-196,11,-844,424,1562957247174
-197,-13,-840,425,1562957247179
-159,-41,-816,426,1562957247190
-157,-95,-809,427,1562957247200
-141,-41,-858,428,1562957247224
-100,-13,-868,429,1562957247229
-100,-20,-837,430,1562957247232
-100,-24,-884,431,1562957247240
-100,-24,-884,432,1562957247251
-104,-26,-890,433,1562957247259
-95,-29,-897,434,1562957247269
-95,-29,-855,435,1562957247279
-87,-77,-872,436,1562957247289
-63,-77,-877,437,1562957247299
-69,-71,-860,438,1562957247312
-74,-42,-808,439,1562957247322
-68,-52,-821,440,1562957247329
-32,-37,-893,441,1562957247340
-57,-73,-853,442,1562957247354
-47,-97,-801,443,1562957247361
-64,-104,-793,444,1562957247375
-64,-104,-793,445,1562957247381
-32,-97,-794,446,1562957247390
-28,-65,-825,447,1562957247399
-31,-64,-829,448,1562957247410
-26,-52,-808,449,1562957247423
8,-100,-873,450,1562957247430
-40,-128,-754,451,1562957247440
35,-221,-844,452,1562957247449
51,-263,-832,453,1562957247459
-3,-170,-872,454,1562957247469
70,-273,-869,455,1562957247479
63,-287,-832,456,1562957247489
86,-269,-881,457,1562957247499
86,-269,-881,458,1562957247509
79,-292,-853,459,1562957247519
57,-276,-844,460,1562957247529
83,-284,-826,461,1562957247539
112,-258,-852,462,1562957247549
127,-234,-836,463,1562957247562
79,-273,-818,464,1562957247569
95,-255,-808,465,1562957247579
111,-202,-813,466,1562957247589
204,-208,-836,467,1562957247601
252,-199,-880,468,1562957247613
248,-200,-904,469,1562957247627
248,-124,-912,470,1562957247631
297,17,-957,471,1562957247639
297,17,-957,472,1562957247649
233,35,-904,473,1562957247659
192,60,-838,474,1562957247670
168,105,-873,475,1562957247679
158,172,-889,476,1562957247689
132,262,-897,477,1562957247699
76,351,-921,478,1562957247720
9,447,-884,479,1562957247741
-13,470,-884,480,1562957247745
-15,463,-856,481,1562957247747
-25,460,-769,482,1562957247749
-7,470,-708,483,1562957247759
17,470,-665,484,1562957247772
17,470,-665,485,1562957247780
-2,446,-680,486,1562957247789
-32,415,-729,487,1562957247799
11,384,-769,488,1562957247809
-33,352,-813,489,1562957247819
16,312,-892,490,1562957247829
38,334,-930,491,1562957247839
35,304,-889,492,1562957247849
6,254,-848,493,1562957247859
23,288,-881,494,1562957247869
52,324,-881,495,1562957247879
91,342,-893,496,1562957247889
52,361,-909,497,1562957247899
52,361,-909,498,1562957247910
-68,336,-885,499,1562957247919
-33,275,-804,500,1562957247931
152,255,-809,501,1562957247939
246,239,-841,502,1562957247963
199,295,-809,503,1562957247976
148,390,-769,504,1562957247980
161,446,-794,505,1562957247989
195,472,-844,506,1562957247992
176,511,-840,507,1562957247999
139,567,-800,508,1562957248009
56,583,-760,509,1562957248031
31,579,-744,510,1562957248035
31,579,-744,511,1562957248039
38,620,-665,512,1562957248049
88,719,-808,513,1562957248059
169,723,-832,514,1562957248069
172,683,-818,515,1562957248080
159,636,-797,516,1562957248097
160,604,-730,517,1562957248101
91,561,-607,518,1562957248110
51,588,-544,519,1562957248120
46,655,-552,520,1562957248137
110,699,-568,521,1562957248141
131,684,-578,522,1562957248151
177,670,-594,523,1562957248160
183,659,-625,524,1562957248170
183,659,-625,525,1562957248186
143,632,-663,526,1562957248194
96,608,-685,527,1562957248206
63,560,-693,528,1562957248212
48,543,-821,529,1562957248220
96,520,-905,530,1562957248230
70,534,-733,531,1562957248240
48,568,-616,532,1562957248249
56,575,-637,533,1562957248259
28,611,-672,534,1562957248269
28,616,-676,535,1562957248279
30,627,-676,536,1562957248291
39,628,-705,537,1562957248300
39,628,-705,538,1562957248310
39,627,-738,539,1562957248325
43,620,-737,540,1562957248329
39,638,-733,541,1562957248339
31,611,-726,542,1562957248349
39,615,-737,543,1562957248359
35,600,-721,544,1562957248369
22,607,-713,545,1562957248380
17,609,-712,546,1562957248394
28,596,-687,547,1562957248400
33,591,-697,548,1562957248409
20,585,-695,549,1562957248441
16,576,-697,550,1562957248446
16,576,-697,551,1562957248449
28,585,-700,552,1562957248451
22,592,-697,553,1562957248459
35,578,-708,554,1562957248469
28,582,-721,555,1562957248479
28,584,-720,556,1562957248489
28,584,-730,557,1562957248499
23,582,-725,558,1562957248509
35,583,-703,559,1562957248519
28,615,-701,560,1562957248530
19,611,-703,561,1562957248542
25,599,-705,562,1562957248549
31,600,-697,563,1562957248559
30,604,-735,564,1562957248569
30,604,-735,565,1562957248579
31,609,-716,566,1562957248590
31,601,-705,567,1562957248602
28,590,-709,568,1562957248609
25,588,-733,569,1562957248619
22,590,-728,570,1562957248629
28,595,-737,571,1562957248639
19,585,-712,572,1562957248651
3,590,-722,573,1562957248659
1,577,-733,574,1562957248669
-15,558,-753,575,1562957248679
-24,551,-809,576,1562957248689
-25,536,-826,577,1562957248699
-25,536,-826,578,1562957248709
-63,528,-828,579,1562957248722
-16,508,-873,580,1562957248730
-40,484,-881,581,1562957248739
-42,499,-863,582,1562957248749
-66,472,-792,583,1562957248759
-58,367,-746,584,1562957248769
71,364,-714,585,1562957248779
15,497,-732,586,1562957248789
-29,385,-800,587,1562957248803
-5,399,-1000,588,1562957248810
-13,409,-793,589,1562957248819
-21,339,-800,590,1562957248829
-21,339,-800,591,1562957248839
31,287,-861,592,1562957248850
-5,281,-839,593,1562957248859
-57,263,-847,594,1562957248869
-64,232,-895,595,1562957248882
-77,202,-922,596,1562957248893
-73,176,-919,597,1562957248899
-84,174,-871,598,1562957248909
-114,175,-833,599,1562957248919
-108,167,-813,600,1562957248932
-81,132,-817,601,1562957248941
-93,115,-786,602,1562957248951
-114,103,-776,603,1562957248974
-114,103,-776,604,1562957248980
-141,78,-784,605,1562957248986
-124,51,-791,606,1562957248991
-125,8,-861,607,1562957249005
-109,-9,-873,608,1562957249014
-122,-32,-845,609,1562957249043
-82,-73,-880,610,1562957249052
-100,-84,-861,611,1562957249056
-231,6,-810,614,1562957249072
-80,-439,-869,627,1562957249199
11,-409,-897,628,1562957249211
-8,-501,-880,629,1562957249219
-57,-549,-800,630,1562957249232
-57,-549,-800,631,1562957249239
-610,-64,-580,697,1562957249901
-610,-64,-580,698,1562957249913
-621,88,-493,699,1562957249920
-605,167,-413,700,1562957249929
-608,139,-337,701,1562957249939
-621,65,-290,702,1562957249954
-648,65,-258,703,1562957249959
-654,126,-240,704,1562957249969
-649,172,-233,705,1562957249980
-649,208,-216,706,1562957249993
-640,241,-185,707,1562957249999
-692,280,-152,708,1562957250009
-756,220,-162,709,1562957250025
-792,236,-210,710,1562957250033
-792,236,-210,711,1562957250039
-738,216,-148,712,1562957250049
-777,204,-52,713,1562957250059
-807,163,-8,714,1562957250069
-842,140,-9,715,1562957250080
-877,135,19,716,1562957250089
-906,99,71,717,1562957250099
-900,96,108,718,1562957250111
-889,108,136,719,1562957250120
-928,119,207,720,1562957250129
-1236,127,348,721,1562957250139
-1296,51,192,722,1562957250149
-1136,-77,23,723,1562957250159
-1049,-121,64,724,1562957250170
-1049,-121,64,725,1562957250187
-941,-79,169,726,1562957250191
-900,-28,231,727,1562957250208
-935,-15,270,728,1562957250211
-950,-18,270,729,1562957250221
-953,-37,280,730,1562957250233
-944,-58,288,731,1562957250239
-996,-66,307,732,1562957250249
-985,-82,280,733,1562957250259
-1117,-193,63,744,1562957250374
-1149,-153,48,745,1562957250380
-1109,-156,51,746,1562957250390
-1085,-148,71,747,1562957250399
-1092,-101,78,748,1562957250411
-1079,-58,87,749,1562957250429
-1103,-20,115,750,1562957250438
-1103,-20,115,751,1562957250441
-1184,24,70,752,1562957250449
-1106,56,92,753,1562957250459
-1104,102,89,754,1562957250470
-1064,97,64,755,1562957250479
-1041,76,96,756,1562957250489
-1052,102,161,757,1562957250499
-1080,135,123,758,1562957250509
-1056,124,97,759,1562957250519
-1050,143,71,760,1562957250530
-1064,168,48,761,1562957250539
-1077,172,78,762,1562957250549
-1033,143,63,763,1562957250559
-1028,135,76,764,1562957250569
-1028,135,76,765,1562957250584
-989,88,104,766,1562957250595
-993,99,98,767,1562957250601
-1004,134,71,768,1562957250610
-1001,135,76,769,1562957250620
-981,136,75,770,1562957250630
-972,105,76,771,1562957250640
-960,39,44,772,1562957250650
-973,-52,-23,773,1562957250660
-944,-148,-82,779,1562957250719
-876,-111,-64,780,1562957250729
-839,-98,-47,781,1562957250739
-800,-64,-97,782,1562957250752
-769,-28,-141,783,1562957250763
-729,-24,-200,784,1562957250769
-751,6,-234,785,1562957250779
-735,64,-288,786,1562957250793
-698,94,-372,787,1562957250801
-658,140,-431,788,1562957250816
-621,140,-497,789,1562957250825
-602,230,-548,790,1562957250830
-602,230,-548,791,1562957250839
-537,287,-562,792,1562957250849
-424,335,-562,793,1562957250859
-301,323,-573,794,1562957250869
-249,227,-576,795,1562957250881
-272,216,-656,796,1562957250889
-266,252,-727,797,1562957250900
-212,248,-752,798,1562957250909
-153,312,-836,799,1562957250919
-132,401,-992,800,1562957250929
-84,560,-1288,806,1562957250989
-71,500,-1233,807,1562957251002
-49,460,-1124,808,1562957251009
44,398,-1032,809,1562957251022
127,332,-949,810,1562957251029
192,295,-906,811,1562957251039
227,224,-839,812,1562957251049
222,188,-797,813,1562957251059
264,152,-777,814,1562957251069
304,184,-793,815,1562957251079
320,214,-832,816,1562957251089
310,227,-857,817,1562957251101
310,227,-857,818,1562957251109
331,259,-887,819,1562957251123
327,331,-928,820,1562957251129
339,337,-977,821,1562957251139
358,355,-1012,822,1562957251149
355,416,-1064,823,1562957251159
363,483,-1101,824,1562957251169
342,535,-1149,825,1562957251179
339,592,-1196,826,1562957251191
342,617,-1224,827,1562957251199
311,655,-1257,828,1562957251215
248,667,-1241,829,1562957251221
224,644,-1202,830,1562957251229
204,603,-1164,831,1562957251239
204,603,-1164,832,1562957251249
195,575,-1111,833,1562957251259
152,564,-1073,834,1562957251270
118,550,-1056,835,1562957251279
112,505,-1025,836,1562957251290
103,468,-993,837,1562957251299
88,435,-970,838,1562957251309
97,457,-954,839,1562957251319
68,455,-916,840,1562957251329
15,374,-865,841,1562957251339
-23,315,-847,842,1562957251349
-68,289,-829,843,1562957251359
-116,303,-820,844,1562957251369
-116,303,-820,845,1562957251379
-175,355,-796,846,1562957251390
-212,425,-784,847,1562957251400
-194,487,-800,848,1562957251411
-236,460,-808,849,1562957251424
-269,423,-757,850,1562957251432
-288,408,-687,851,1562957251440
-312,414,-621,852,1562957251450
-353,435,-578,853,1562957251460
-401,487,-584,854,1562957251470
-450,550,-581,855,1562957251480
-497,587,-573,856,1562957251490
-530,615,-560,857,1562957251500
-541,624,-537,858,1562957251510
-541,624,-537,859,1562957251519
-543,601,-529,860,1562957251529
-561,543,-472,861,1562957251539
-594,515,-442,862,1562957251549
-621,496,-410,863,1562957251559
-633,504,-377,864,1562957251569
-649,496,-357,865,1562957251579
-697,519,-360,866,1562957251589
-712,560,-360,867,1562957251599
-711,548,-333,868,1562957251609
-727,500,-304,869,1562957251619
